	Heart	Liver	Ovary	Testis	lung	Adrenal	Gallbladder	Pancreas	Kidney	esophagus	colon	Rectum	urinary_bladder	prostate	placenta
THOC1	0	24.35	148.47	165.63	55.48	130.63	0	98.54	16.53	23.16	16.69	32.17	10.92	92.62	78.71
DNAJC5B	36.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHMT	36.08	18408.16	0	0	31.1	192.21	1680.71	99.42	18786.41	0	0	0	403.99	0	0
MPC1L	0	0	61.84	318.42	0	0	0	0	0	0	0	0	54.58	66.14	0
ZNF846	0	15.22	0	0	0	0	0	0	20.65	0	0	20.1	0	0	524.55
SERPINB13	0	0	0	0	0	0	0	0	0	1068.58	0	0	55.99	0	0
GNA12	0	0	147.99	21.77	0	0	0	0	0	0	0	0	0	0	0
RASAL1	36.07	0	0	0	31.09	356.88	0	0	0	19.47	0	27.04	9.18	11.12	0
FAM122C	36.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPH6	0	0	0	31.81	0	0	0	0	0	0	0	0	54.53	0	131
SPATA6L	36.03	20.45	0	0	0	0	0	33.1	0	0	0	0	0	0	0
DMTN	35.67	40.49	0	0	30.75	27.15	28.65	32.77	82.43	77	110.97	53.48	18.15	131.99	0
AMPD3	0	0	0	10.85	0	97.38	14.68	33.58	0	0	28.44	13.7	9.3	33.82	0
JAK1	0	41.48	112.39	65.1	63	9.27	48.92	78.33	9.38	0	94.74	73.06	24.8	60.1	0
ABLIM2	35.91	0	0	0	20.64	0	19.23	109.96	0	25.84	0	0	0	0	0
MFAP5	1903.89	0	1479.74	1327.19	1712.49	315	6515.73	2053.08	318.81	2501.78	2897.27	4654.5	2401.55	1684.7	303.67
RBM7	0	0	0	158.02	0	0	0	97.78	0	0	0	39.9	0	0	130.16
INTS7	7.6	17.25	52.58	45.12	0	0	12.21	83.75	11.71	0	0	0	0	9.37	18.58
FAM83G	35.74	50.72	10.31	0	354.33	0	0	0	55.07	38.58	0	26.8	27.29	11.02	43.71
C15orf62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM33	6.62	15.04	45.84	62.94	0	0	10.64	48.68	0	0	0	0	0	8.17	32.4
RAB13	35.64	445.04	616.59	888.94	553.02	271.26	458.05	720.31	439.28	153.89	221.78	267.22	399.11	527.56	261.5
ELAC2	0	39.97	152.27	198.62	0	160.78	0	113.2	0	0	41.08	39.59	8.96	32.57	0
FGF2	0	0	243.39	438.62	272.87	40.15	84.75	0	40.64	0	123.11	158.22	26.85	162.69	0
INPPL1	0	6.65	94.56	173.89	10.1	0	0	53.8	0	0	18.22	0	0	50.57	42.97
EEF1E1	327.78	744.14	803.32	1021.89	423.82	997.87	197.46	301.11	883.71	353.81	446.16	184.31	375.38	404.31	901.85
ACAD8	0	204.44	207.71	491.96	155.25	164.48	173.59	496.33	1109.85	0	280.16	135.03	73.33	222.15	132.14
PLEKHO1	0	0	20.25	20.85	0	0	28.2	0	0	0	109.24	52.65	35.74	0	0
CBR3	26.31	0	697.94	968.72	45.36	80.1	253.6	193.36	40.54	511.21	450.23	512.89	830.32	681.54	0
RPS19BP1	0	0	60.65	62.46	0	0	0	193.25	0	0	0	0	0	0	0
NDUFAF2	0	371.23	754.35	679.72	211.43	622.26	65.67	225.32	440.86	0	254.37	367.78	166.46	201.7	99.98
ASMTL	35.37	374.67	448.65	364.01	0	179.44	113.62	433.16	72.64	25.45	403.43	176.76	60	276.27	28.83
COMMD10	35.34	40.12	163.05	293.84	121.87	215.2	170.33	0	163.35	0	164.94	53	35.98	130.79	432.2
PKLR	0	3621.19	0	0	22.63	39.97	168.71	0	2770.84	0	0	0	0	0	96.32
LRP2BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPHB4	0	17.02	181.57	133.56	0	171.18	12.04	13.77	0	0	11.66	22.48	7.63	73.98	18.34
DCDC1	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0
PDGFRB	0	7.43	566.36	489.92	225.77	59.8	168.29	96.24	0	0	30.56	117.82	133.31	129.22	80.07
UTP18	0	44.58	105.69	155.48	22.57	39.85	0	120.26	0	0	0	19.63	13.33	32.3	0
HBQ1	0	0	0	0	90.24	0	0	0	0	0	0	0	0	0	128.01
USP4	0	0	146.59	115.44	0	45.52	12.01	41.21	11.52	0	34.89	11.21	15.22	18.44	0
DOK2	0	0	0	0	0	0	28.73	65.73	0	0	55.65	0	18.21	22.06	43.75
TMEM181	35.13	13.29	0	41.72	0	0	0	64.54	0	0	0	17.56	0	0	0
AARSD1	0	101.3	596.93	932.66	0	0	28.67	393.48	0	38.53	83.29	53.52	36.34	66.04	0
BHLHE40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMPK	35.1	0	26.98	0	0	0	18.79	0	0	25.26	181.98	35.08	131	86.58	0
LTBP1	8.69	0	125.29	149.67	74.92	39.69	481.66	367.24	26.78	0	13.52	32.58	123.86	278.72	191.29
PLEKHA1	0	20.23	0	126.98	0	27.12	0	294.64	27.45	0	27.72	0	54.42	87.92	0
ACBD6	0	0	30.05	92.84	0	0	0	0	0	0	0	0	26.53	0	0
MRPL17	0	183.82	46.69	0	0	184.87	0	0	62.37	0	125.95	60.7	41.21	0	99.01
MPV17L2	35.02	198.75	0	41.59	0	213.21	0	0	0	0	0	0	0	0	0
SCRN1	35	0	1009.17	1371.79	90.51	479.5	562.26	1832.7	350.5	264.46	1388.42	918.44	605.71	1359.94	214
PHKB	0	295.12	172.41	162.11	0	0	31.32	59.71	10.01	42.09	10.11	9.75	39.7	72.15	15.9
TBC1D9B	0	65.57	299.78	281.27	0	123.09	46.4	116.74	17.8	37.41	35.94	17.32	70.56	99.75	0
SLC4A2	0	13.45	0	21.11	0	9.02	0	21.77	0	0	0	0	0	7.31	0
LOX	0	0	0	20.54	29.81	0	222.21	127.07	0	0	0	0	0	21.33	296.02
BRF2	34.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIP5K1A	25.92	29.42	89.68	169.31	0	19.73	0	47.62	0	0	20.16	19.43	39.58	15.99	0
BMP4	34.87	0	0	0	90.18	0	0	0	0	0	0	26.14	0	0	85.28
TOP2B	4.43	90.5	418.86	373.48	76.36	47.19	28.46	301.08	34.12	28.68	103.35	92.98	94.68	103.8	54.16
SMG8	0	0	25.6	61.52	0	22.53	35.66	67.98	11.4	0	11.51	0	0	9.13	0
PICK1	34.84	0	20.09	103.44	0	0	0	96.01	0	0	27.1	0	17.73	21.49	0
TAF11	34.83	39.53	0	0	0	53.01	0	0	0	0	0	0	0	0	0
USP45	0	0	0	0	0	0	0	0	0	19.1	0	0	0	0	0
GNAI1	20.11	91.31	417.5	668.79	554.75	367.35	646.14	923.73	712.62	217.08	344.14	572.96	757.49	248.07	885.33
FBXL14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM175A	34.79	0	120.37	227.25	0	0	0	0	0	0	54.12	26.08	0	0	0
CACNA1B	24.74	0	0	0	0	0	4.97	0	0	0	0	4.64	0	3.81	0
NUDT16L1	34.78	0	481.35	454.38	179.89	105.88	0	63.9	267.91	375.42	162.31	0	0	257.41	765.55
SHC1	0	58.67	29.8	61.38	0	0	62.27	94.95	0	0	80.4	58.12	26.31	79.69	126.4
SMC3	0	175.76	1349.24	1757.22	316.38	453.92	202.67	916.64	53.01	12.38	294.39	361.16	169.3	466.86	252.46
PTEN	0	19.54	99.24	102.2	0	52.39	138.23	158.09	0	0	26.77	25.81	17.52	63.68	0
POTEE	20.07	7.59	84.85	87.38	126.84	203.61	42.98	0	133.95	14.44	197.68	70.2	6.81	156.75	0
METTL1	0	117.11	89.24	122.53	0	0	0	142.16	0	0	0	0	52.51	31.81	0
ARHGEF12	9.37	85.1	81.06	83.47	0	106.99	30.11	137.74	14.44	0	43.73	49.18	47.7	69.36	11.46
ST8SIA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNAI3	20.03	340.99	715.99	642.18	828.61	213.38	868.61	1324.55	678.76	432.33	373.84	540.51	754.3	617.55	1861.16
DPAGT1	0	79.96	60.93	20.92	30.36	0	0	0	0	0	27.4	0	17.93	0	43.07
ARRB2	0	39.97	121.83	62.73	60.7	0	28.28	97.04	0	38.01	54.77	79.19	53.77	65.15	0
FCRL1	34.59	0	19.95	0	0	0	0	0	0	0	0	0	0	0	0
GOLGA7	0	58.23	236.64	487.38	88.43	156.16	82.4	188.49	0	0	159.59	0	104.44	253.09	0
FAM206A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPS18C	0	0	59.06	60.82	0	0	0	0	0	0	0	0	0	0	0
FHOD3	10.24	0	0	0	0	15.58	0	0	0	0	0	0	0	0	0
CYTH1	0	0	20.17	20.77	0	26.62	0	64.26	0	0	0	26.22	17.8	21.57	42.77
RABGEF1	0	34.83	58.97	133.61	0	46.7	49.29	112.73	0	0	95.45	0	31.23	88.3	25.01
SARM1	0	0	82.54	60.72	0	217.89	65.7	56.35	0	0	111.34	61.33	145.72	239.62	0
SLC30A9	25.56	43.52	147.39	273.2	0	97.26	61.59	140.88	78.75	0	79.52	38.33	13.01	31.53	0
RHOF	34.36	0	39.63	0	118.47	0	0	0	0	0	53.45	0	0	0	0
MMAA	17.44	514.77	20.12	145	0	159.3	0	160.22	241.84	0	108.53	0	17.76	64.54	42.66
ADRBK1	10.2	23.16	82.35	72.69	17.59	93.16	0	56.22	15.72	0	0	45.89	41.54	113.24	24.95
RBMS3	0	0	0	0	0	0	54.51	62.35	0	0	0	0	0	0	0
UBA7	0	115.49	92.19	86.31	87.7	121.68	46.7	66.76	22.39	15.69	124.35	76.28	44.39	71.71	88.87
C16orf45	34.2	0	39.45	0	0	0	0	62.84	0	0	0	0	0	42.19	0
KCTD15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCTS1	355.41	762.04	819.78	891.1	612.72	841.54	634.37	798.07	973.4	511.5	614.3	710.55	844.19	730.64	1352.1
NUP93	26.05	236.54	1061.44	1144.61	374.22	264.32	237.11	749.73	66.88	224.93	256.62	247.36	194.45	342.71	594.56
ABCF2	34.16	90.47	144.45	148.75	0	138.65	73.16	188.27	0	0	53.14	51.22	46.36	28.09	27.85
KIF2A	0	11.52	199.04	313.49	0	61.81	0	74.61	0	0	31.59	45.67	20.67	87.66	173.8
SMAP2	0	236.32	40.02	144.24	29.91	0	27.87	286.87	0	0	26.99	26.01	52.98	21.4	84.86
CUEDC2	0	0	0	0	0	0	0	0	0	0	0	0	25.81	0	0
MRPS11	0	0	227.04	420.85	203.64	299.66	63.25	434.02	242.63	0	244.99	236.15	0	48.57	0
STK25	0	19.15	19.46	40.07	0	0	0	0	25.99	0	0	0	17.17	20.81	0
MAPK9	33.72	19.14	252.81	300.39	0	51.33	27.09	92.94	0	0	157.38	50.57	102.99	103.99	41.24
DDX24	0	38.26	349.85	340.25	72.63	192.39	81.22	108.37	0	0	0	25.27	8.58	62.36	0
RTF1	0	0	151.53	240.07	0	0	81.18	129.98	0	0	15.72	45.46	10.29	62.33	24.72
GPR52	0	0	0	0	0	0	0	0	0	0	30.53	29.43	0	24.21	0
PPAP2A	0	0	58.23	59.96	43.52	268.97	162.2	46.38	38.89	0	157.07	37.85	154.18	249.09	0
MRPL11	510.19	311.84	859.97	652.54	202.98	298.69	63.04	648.92	665.07	84.72	427.35	235.39	159.8	387.26	671.86
CSTF2T	0	0	43.58	179.53	21.72	0	20.24	115.72	0	0	39.19	18.89	25.65	31.08	0
CCM2L	0	0	0	0	22.51	0	0	0	0	0	0	0	0	0	0
WFDC1	33.85	0	0	0	0	0	0	0	0	0	0	0	34.46	0	0
MTMR6	33.84	64.01	182.11	294.7	0	85.84	36.24	145.05	17.38	0	122.82	50.74	45.93	153.03	0
SRSF8	0	0	0	29.86	0	0	0	46.19	0	0	0	0	0	0	0
IRF3	17.19	97.57	118.95	224.58	29.64	52.33	0	94.75	0	0	80.22	103.1	52.5	127.22	0
TRAPPC2L	0	57.07	0	0	0	229.57	0	0	0	0	78.2	0	51.18	62.01	0
AKAP4	0	0	891.79	928.55	14.81	13.08	0	0	0	0	13.37	0	0	0	21.01
DOCK7	0	15.19	247	222.57	0	10.19	32.25	49.19	5.16	0	41.65	50.18	30.66	45.4	32.74
SERPINA4	16.72	75.93	424.28	258.18	57.66	152.72	80.59	399.38	103.05	108.3	338.16	75.22	289.38	371.27	40.9
BHLHA15	0	0	0	0	201.66	0	0	1002.89	0	0	0	0	0	0	0
HECTD3	8.36	28.46	125.32	119.12	43.23	114.51	13.43	107.49	0	0	182.03	213.06	42.54	123.72	40.88
FDFT1	33.74	306.4	291.85	320.58	58.17	1463.72	0	61.99	0	36.42	26.24	50.59	0	41.62	0
FLOT1	822.77	1537.11	948.9	956.81	1241.15	1121.93	1101.42	1921.01	1690.07	370.04	1093.24	1182.29	1134.19	1543.43	1006.1
GHRHR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.88
ATP11A	18.77	7.1	14.43	37.15	10.78	0	30.15	11.49	0	0	0	0	0	0	0
MZT2B	0	0	115.39	118.83	0	0	0	0	0	0	0	0	0	0	0
ACTL6A	17.1	174.72	828.43	1401.54	294.85	338.43	192.32	722.7	158.09	73.84	585.31	589.83	243.74	696.16	209.14
NXT2	0	0	288.44	59.41	0	0	0	0	0	0	0	0	0	0	0
SDC1	0	652.82	57.68	29.7	0	190.31	120.5	91.88	192.61	215.92	311.18	224.96	407.27	246.74	305.77
RBM23	0	18.91	38.42	98.91	0	0	0	30.6	0	0	25.91	24.98	0	20.55	0
SLC35B2	0	135.74	59.11	101.45	147.26	260.04	0	156.93	52.64	0	26.57	0	0	21.07	83.56
HSPH1	33.52	380.48	1217.72	1303.76	216.7	382.66	282.69	354.1	51.64	198.99	260.71	339.26	494.77	496.14	286.92
CENPB	0	0	114.92	73.96	21.47	0	0	114.41	0	0	0	56.03	0	0	0
NMUR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CROCC	3.55	4.03	249.89	181.4	42.87	43.25	79.88	195.77	0	7.67	27.63	31.96	18.08	131.44	0
PCM1	3.55	64.51	421.92	388.09	0	59.47	5.71	52.2	0	0	5.53	5.33	7.23	4.38	0
GLP2R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY6	0	0	0	0	0	0	0	11.42	0	0	9.67	9.32	0	7.67	0
TECRL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIF1A	0	0	0	10.09	0	0	0	109.27	0	9.17	0	0	8.65	10.48	0
NCAPG	0	0	16.38	92.75	0	10.81	0	13.04	0	15.33	0	0	0	8.76	0
TPD52	33.37	454.5	38.48	118.88	287.62	0	0	2022.97	1182.31	576.26	830.48	700.44	271.73	699.67	571.22
SLC25A15	0	1885.79	114.39	147.24	0	0	0	136.67	114.6	0	0	0	0	0	60.64
SPP2	33.35	0	0	0	0	101.53	160.73	122.55	411.05	0	0	0	33.95	205.69	81.57
GPN3	0	0	85.73	147.13	0	0	39.8	136.56	0	0	38.54	0	0	30.56	0
ZNF384	0	0	44.42	0	0	0	0	0	0	0	0	19.25	0	31.67	0
VILL	0	0	0	0	0	0	0	0	0	0	105.33	114.22	8.62	83.52	20.7
RAB19	33.27	113.29	0	0	57.35	50.64	0	122.24	0	0	0	0	0	0	81.36
MAGEH1	33.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCLK1	0	0	193.55	58.62	0	0	95.15	0	0	0	61.43	44.41	40.2	60.88	0
SNRNP200	33.2	286.39	861.46	682.1	286.16	550.8	106.66	457.44	122.75	136.17	160.09	189.16	114.9	192.46	389.71
SEPN1	0	0	0	0	0	0	0	0	0	26.63	0	0	0	0	0
ARHGAP12	8.43	0	9.73	20.03	0	25.67	13.55	61.97	0	0	0	0	0	10.4	0
SPAG4	0	0	0	100.08	0	0	0	0	0	0	0	0	0	0	0
WIPI2	0	0	227.37	273.16	0	0	26.39	211.28	0	0	51.11	24.63	83.62	182.38	0
RUSC1-AS1	33.14	0	38.22	0	0	0	106.47	0	51.05	0	0	0	33.73	0	0
TCN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAT1	0	0	0	0	0	0	61.47	0	0	0	0	0	0	0	0
NCAPH	0	0	68.03	151.79	0	0	0	0	0	0	15.29	0	0	0	0
PI4KA	31.58	79.66	125.46	83.35	24.2	53.41	22.55	58.02	5.41	0	32.75	26.31	32.15	47.61	60.07
BAG4	0	0	0	0	0	0	26.29	30.07	0	0	0	0	0	20.19	0
MICU2	0	0	75.4	38.82	0	0	78.76	60.05	25.18	0	76.27	24.51	33.27	20.16	0
MOCS3	0	55.65	56.54	174.68	0	0	26.25	210.17	0	0	127.11	73.51	33.27	100.79	0
SNX30	0	0	75.38	213.47	28.17	0	78.75	150.1	226.56	0	76.25	49	0	20.15	0
SF3A2	32.96	112.24	266.08	274.01	227.28	150.51	26.47	181.66	101.55	106.73	102.54	49.42	67.1	101.63	161.21
ARHGAP42	32.94	0	0	0	0	0	0	0	12.69	0	0	0	0	0	0
CADM1	16.73	56.98	328.07	476.96	86.54	433	0	215.2	51.56	0	182.21	100.36	51.1	103.2	122.77
DUSP23	0	944.28	733.66	813.63	843.62	670.36	314.43	1168.73	678.48	105.64	532.85	513.61	348.69	905.37	0
TGFBRAP1	0	0	38.54	39.69	0	25.43	13.42	46.05	0	0	25.99	12.53	25.51	20.61	102.16
SUZ12	0	0	11.27	81.25	0	0	15.7	0	0	0	0	0	0	0	0
RGN	0	2687.72	281.52	637.8	126.25	1857.81	588.19	2197.51	564.09	0	75.94	73.2	99.4	692.51	0
CDK9	0	107.69	87.54	225.36	0	86.65	0	34.86	0	0	29.52	56.9	19.32	117.03	46.41
TNIP2	0	18.92	0	19.8	0	0	0	0	0	0	0	0	0	41.12	0
POFUT2	16.24	73.75	206.05	135.03	0	98.89	26.09	0	0	0	0	0	16.53	20.03	158.89
RBM24	32.76	0	0	0	0	0	0	0	0	0	50.96	0	33.35	40.41	0
COA1	0	0	0	0	0	148.02	0	0	0	0	0	0	0	0	0
LBX2	0	0	0	0	0	0	0	0	58.21	0	0	0	0	0	0
STX17	0	0	84.08	86.58	0	36.99	0	0	0	0	37.8	0	0	89.92	0
WNK1	6.47	33.07	130.65	184.51	11.16	93.6	46.79	47.57	0	6.99	20.14	19.41	26.36	27.95	15.83
N4BP1	0	9.18	0	67.23	0	49.24	0	14.86	0	17.46	0	12.13	8.23	9.97	0
TMEM186	32.61	74.03	37.61	116.18	0	0	0	59.91	0	0	0	48.89	0	0	0
KRT27	32.58	0	0	19.35	56.18	0	0	0	0	0	0	0	0	0	0
ELMO1	0	32.97	167.51	241.5	166.93	14.74	46.66	106.74	0	0	0	72.6	69	167.21	118.41
USF1	0	0	27.91	0	0	0	0	133.4	0	0	37.65	0	24.64	59.71	0
GTF3C2	0	0	111.58	105.33	0	0	0	88.87	0	0	25.08	12.09	8.21	59.67	0
SMARCA4	0	0	60.84	78.31	0	26.77	7.06	56.54	0	0	13.68	13.18	0	16.27	43
TUBB2B	32.5	18.45	18.74	38.6	28.01	0	391.55	119.42	50.07	0	101.11	97.46	181.96	100.22	596.11
FBXL21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBA3C	32.49	0	543.4	694.66	0	0	0	0	0	0	0	24.36	0	20.04	0
RAB3A	32.49	36.88	74.94	154.34	224.05	593.45	208.76	358.14	200.21	631.24	50.54	48.72	0	200.37	0
SETD3	24.14	109.6	306.22	200.67	41.61	73.48	77.55	133.04	111.56	0	131.42	18.1	61.43	119.09	29.52
RPL18	0	3236.83	3591.58	3297.52	905.59	970.9	2169.82	5307.85	2138.73	485.99	1809.36	3263.06	1184.03	2036.32	8809.1
RAB39A	32.46	0	0	38.55	0	0	0	0	0	0	0	0	0	0	0
KDR	5.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A51	24.11	0	0	0	0	36.69	0	0	0	0	0	0	0	0	0
LPXN	0	0	0	22.25	96.88	0	30.09	68.83	0	0	0	112.35	0	46.21	0
CRCP	0	0	55.49	0	0	0	0	0	0	0	74.84	0	48.98	59.35	0
WDR44	0	90.9	286.29	608.67	13.81	231.59	12.86	264.82	12.34	0	99.65	36.02	138.58	237.05	19.58
EIF2B3	32.31	146.72	260.87	537.28	55.71	49.19	155.73	563.99	49.78	0	125.67	242.26	131.58	159.43	39.51
PI16	0	0	18.92	58.46	0	0	158.15	0	0	35.42	25.52	24.6	100.22	101.19	0
PIK3C3	7.99	9.07	202.81	227.84	0	121.67	25.68	44.06	0	0	37.3	35.96	48.82	49.3	19.55
GPATCH4	32.22	0	0	0	0	0	77.64	29.6	0	0	0	0	16.4	0	0
LCAT	0	18.58	18.88	0	0	0	0	0	0	0	50.94	0	0	0	0
ALDH18A1	27.89	485.49	353.86	419.62	256.47	410.43	238.98	1281.16	143.24	0	578.54	446.13	104.11	298.18	318.35
PITPNM2	0	0	0	12.95	0	8.3	0	0	0	0	0	0	11.1	0	0
ACAD10	13.66	38.77	0	16.22	0	31.19	0	0	220.99	0	10.63	0	0	8.43	0
CCDC43	32.15	0	37.08	229.1	0	0	51.65	177.2	0	0	0	48.21	32.73	39.66	0
ABHD17A	0	0	0	28.36	0	0	0	43.87	0	0	0	0	0	0	0
RNFT1	0	0	0	38.79	0	0	0	0	0	0	0	0	0	0	0
CASP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIF21A	13.01	54.15	40.01	123.61	7.48	33	20.9	95.61	60.13	18.72	33.73	52.02	8.83	37.44	10.61
RNF180	0	0	13.72	0	61.51	0	95.52	0	0	102.69	0	0	0	0	29.08
OAZ1	31.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC9	0	0	0	0	0	0	26.04	0	0	0	0	0	0	0	0
POLD3	0	0	0	93.78	0	0	0	0	0	0	0	0	0	0	0
STMN4	0	0	0	43.68	0	55.98	59.08	0	56.66	0	57.21	0	0	45.36	0
MOSPD3	31.81	0	36.68	0	0	0	0	0	0	0	0	0	0	0	0
OOEP	236.38	53.66	109.04	112.29	0	71.96	0	86.85	0	102.06	0	0	0	0	0
NSUN5P2	0	0	0	28.07	0	0	0	0	0	0	0	35.44	0	0	0
LUZP1	0	0	0	40.08	0	10.27	75.89	111.59	0	0	41.99	40.48	0	158.16	33.01
RMND1	31.46	196.41	0	18.68	0	71.83	25.27	28.9	266.56	0	48.94	0	0	19.4	38.47
CDC23	0	0	81.6	140.05	0	35.9	0	65	0	0	36.69	17.68	12	29.09	0
ZMYM2	0	0	12.09	112.02	0	7.98	0	0	0	0	0	0	0	0	0
MEF2C	31.69	53.97	18.28	0	0	0	0	0	0	0	0	0	0	19.55	0
NR1H3	0	0	0	0	0	0	0	0	0	34.77	0	0	0	0	0
FAM84B	0	53.45	0	0	0	0	0	216.29	181.37	0	36.63	0	0	58.09	0
PCDHA13	31.68	0	0	0	0	24.11	0	0	0	0	0	0	0	0	0
WDR41	0	0	0	149.09	0	0	0	0	0	0	0	0	0	0	0
HTRA1	31.65	0	127.77	150.37	54.57	289.09	25.42	58.16	24.38	0	0	0	0	39.04	270.95
RRN3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIPIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3orf80	31.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD8A	31.55	0	0	0	108.78	0	0	0	0	0	0	0	0	0	0
PAFAH1B3	31.54	214.83	1382.36	1198.77	271.9	672.18	152.01	347.7	485.94	408.56	539.74	425.67	96.33	389.07	694.28
USP24	13.79	34.43	104.95	58.95	4.75	25.18	13.29	30.4	0	5.95	17.16	4.13	28.07	17.01	0
SERPINA10	16.01	72.68	110.77	95.06	0	24.37	0	0	0	0	0	0	0	59.24	0
ENPP4	31.44	0	0	56	27.1	23.93	0	0	96.86	0	0	0	16	0	0
VSTM2A	31.42	0	0	0	0	0	0	0	0	0	0	0	31.99	0	0
CCDC69	0	0	0	0	0	0	37.47	0	0	0	108.87	0	47.49	28.77	57.05
VPS39	7.97	18.1	128.73	151.5	41.24	109.22	12.81	43.94	24.57	0	24.81	11.95	40.58	88.51	78
DHX8	0	13.23	33.6	69.2	0	0	9.36	42.82	0	0	9.06	0	0	21.56	14.25
AQP4	0	0	0	0	1366.04	0	0	0	0	0	0	0	0	0	0
THG1L	0	79.36	107.51	83.03	40.18	35.47	37.44	0	0	0	108.76	34.94	47.45	0	56.99
KEAP1	0	26.45	0	27.68	0	17.74	0	21.41	0	0	0	0	11.86	14.37	0
SMAD5	0	0	17.91	36.9	0	0	0	28.54	0	0	24.16	0	0	0	0
FLI1	0	0	0	0	0	0	0	29.25	0	0	0	0	0	0	0
SERPINB4	0	0	0	0	0	0	0	0	0	1992.43	0	0	128.95	178.57	0
BSX	31.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BECN1	31.28	17.75	54.12	167.19	0	119.04	100.5	114.95	0	0	24.33	46.91	31.84	77.17	76.51
DDX41	0	39.58	107.24	193.25	0	35.38	0	192.18	17.91	25.09	36.16	52.28	0	71.68	0
AP1G2	9.32	10.58	0	0	16.06	14.18	0	0	0	0	14.49	13.97	0	11.49	22.79
SMG5	0	0	8.22	8.46	0	0	0	13.09	0	15.38	11.08	0	0	0	0
PTPRO	0	0	0	0	0	0	0	0	0	0	0	0	0	7.24	0
CRYBB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR18	21.29	0	0	0	0	0	0	39.11	0	0	0	0	0	0	0
STRN	18.85	64.18	249.98	313.39	48.74	143.45	75.69	173.14	14.52	61.03	73.3	155.44	86.34	81.37	92.19
ARID3B	13.39	0	0	47.7	0	0	0	0	0	0	0	0	0	0	32.74
THTPA	0	0	292.94	603.32	0	48.33	51	291.66	48.91	0	197.56	0	96.96	430.78	0
TIMP2	0	0	76.74	316.09	114.71	101.28	160.33	488.97	51.25	71.82	51.75	0	67.73	246.21	488.18
PKM2	808.4	22.94	442.85	864.09	174.21	92.29	97.4	74.26	93.41	828.95	471.58	393.95	864.07	1071.92	49.43
PRDX4	983.42	6486.54	2789.44	2651.57	3024.23	4328.9	2262.9	6689.85	3234.81	2639.38	2480.74	2072.37	1001.09	1737.55	4550.15
LMOD2	605.42	0	0	0	22.69	0	0	0	0	142.06	0	0	0	0	64.38
MICALL2	0	0	0	0	0	25.34	0	0	0	0	0	12.48	0	20.54	0
MYO1E	0	123.28	73.68	98.63	110.13	48.62	20.52	187.79	19.68	13.79	149.06	143.68	84.54	94.56	78.12
CEP152	8.3	0	4.79	0	7.15	6.32	0	0	6.39	0	0	0	0	0	0
GAS2	0	210.94	0	0	0	0	0	128.03	0	0	0	0	0	0	0
TNFRSF18	31.22	0	0	0	53.82	0	0	0	0	0	0	0	0	0	0
TMEM9B	0	0	0	0	0	0	0	0	0	0	0	54.02	0	0	0
PLSCR1	0	52.58	160.26	192.54	239.56	70.5	148.81	85.1	71.36	50	216.16	69.45	70.73	171.4	0
PSEN1	0	17.49	88.87	91.52	79.71	211.13	24.76	84.95	0	33.27	47.95	23.11	15.69	95.05	0
TIMM44	0	645.88	382.8	506.83	109	649.58	76.17	290.38	633.1	272.97	442.57	189.6	257.43	272.94	347.9
EXD2	0	0	79.84	137.03	0	17.56	18.53	105.99	0	0	17.95	17.3	35.24	28.46	0
GGA1	0	26.18	146.31	232.85	0	70.22	0	42.38	0	0	35.88	17.29	46.96	28.45	28.2
USH1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FARS2	31.01	70.39	17.88	55.24	0	0	0	0	47.77	0	24.12	0	0	0	0
MGAT2	0	53.62	0	93.5	0	0	0	57.86	0	0	48.99	0	0	0	0
PNMA3	30.98	0	0	18.4	0	0	0	0	0	66.88	0	0	0	0	0
